Number,site,ID,Genus,species,Genus species,Sex_old,Age_est,Sex,at,bt,time_orig,Date,Day,Month,yr,date,
862,R,862_R,Varanus,tristis,Varanus tristis,UNK,UNK,UNK,18.7,,1100,250878,25,8,1978,25/8/1978,
885,R,885_R,Ctenophorus,nuchalis,Ctenophorus nuchalis,UNK,UNK,UNK,18.7,,1012,300878,30,8,1978,30/8/1978,
1073,R,1073_R,Varanus,tristis,Varanus tristis,F ,Adult,FEMALE,18.8,,1615,291078,29,10,1978,29/10/1978,
930,L,930_L,Strophurus,elderi,Strophurus elderi,UNK,UNK,UNK,19,,1930,161078,16,10,1978,16/10/1978,
1532,R,1532_R,Varanus,gouldii,Varanus gouldii,F ,Adult,FEMALE,19.7,,845,181178,18,11,1978,18/11/1978,
927,L,927_L,Delma,butleri,Delma butleri,UNK,UNK,UNK,20.2,,1845,161078,16,10,1978,16/10/1978,
827,R,827_R,Ctenotus,dux,Ctenotus dux,B ,Yearling,UNK,20.3,,1105,200878,20,8,1978,20/8/1978,
2067,L,2067_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,20.4,,755,171278,17,12,1978,17/12/1978,
1206,R,1206_R,Pogona,minor,Pogona minor,UNK,UNK,UNK,20.5,,2057,41178,4,11,1978,4/11/1978,
1296,L,1296_L,Ctenotus,quatt,Ctenotus quatt,M ,Adult,MALE,20.8,,1102,111178,11,11,1978,11/11/1978,
1298,L,1298_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,20.8,,1208,111178,11,11,1978,11/11/1978,
1925,R,1925_R,Lophognathus,longirostris,Lophognathus longirostris,UNK,UNK,UNK,20.8,,815,121278,12,12,1978,12/12/1978,
1058,L,1058_L,Varanus,tristis,Varanus tristis,UNK,UNK,UNK,21,,1530,281078,28,10,1978,28/10/1978,
1787,R,1787_R,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,21,,1145,31278,3,12,1978,3/12/1978,
1760,L,1760_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,21.3,,755,21278,2,12,1978,2/12/1978,
1909,R,1909_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,21.3,,735,111278,11,12,1978,11/12/1978,
1033,L,1033_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,22,,1440,271078,27,10,1978,27/10/1978,
1040,L,1040_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,22,,945,281078,28,10,1978,28/10/1978,
1043,L,1043_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,22,,1038,281078,28,10,1978,28/10/1978,
1304,L,1304_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,22,,1400,111178,11,11,1978,11/11/1978,
2074,L,2074_L,Cryptoblepharus,buchananii,Cryptoblepharus buchananii,UNK,UNK,UNK,22,,830,171278,17,12,1978,17/12/1978,
852,L,852_L,Menetia,greyii,Menetia greyii,UNK,UNK,UNK,22.4,,1210,240878,24,8,1978,24/8/1978,
986,L,986_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.6,,756,251078,25,10,1978,25/10/1978,
2040,L,2040_L,Lerista,bipes,Lerista bipes,UNK,UNK,UNK,22.6,,900,161278,16,12,1978,16/12/1978,
1044,L,1044_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,22.8,,1048,281078,28,10,1978,28/10/1978,
1112,R,1112_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,23,,915,11178,1,11,1978,1/11/1978,
1380,L,1380_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,23.2,,900,131178,13,11,1978,13/11/1978,
2131,L,2131_L,Ctenotus,ariadnae,Ctenotus ariadnae,B ,Yearling,UNK,23.4,,747,181278,18,12,1978,18/12/1978,
2132,L,2132_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,23.4,,752,181278,18,12,1978,18/12/1978,
815,D,815_D,Ctenophorus,nuchalis,Ctenophorus nuchalis,UNK,UNK,UNK,23.5,,1408,180878,18,8,1978,18/8/1978,
1045,L,1045_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,23.8,,1055,281078,28,10,1978,28/10/1978,
901,R,901_R,Ctenotus,dux,Ctenotus dux,B ,Yearling,UNK,24,,1525,310878,31,8,1978,31/8/1978,
1813,R,1813_R,Ctenophorus,clayi,Ctenophorus clayi,F ,Adult,FEMALE,24,,740,51278,5,12,1978,5/12/1978,
1089,R,1089_R,Varanus,tristis,Varanus tristis,UNK,UNK,UNK,24.4,,1015,301078,30,10,1978,30/10/1978,
1672,L,1672_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,24.9,,1020,291178,29,11,1978,29/11/1978,
1701,L,1701_L,Cryptoblepharus,buchananii,Cryptoblepharus buchananii,UNK,UNK,UNK,25.6,,845,301178,30,11,1978,30/11/1978,
2134,L,2134_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,25.7,,815,181278,18,12,1978,18/12/1978,
1641,L,1641_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,26.4,,910,281178,28,11,1978,28/11/1978,
2043,L,2043_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,26.4,,945,161278,16,12,1978,16/12/1978,
1414,L,1414_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,26.5,,1046,141178,14,11,1978,14/11/1978,
2136,L,2136_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,26.7,,907,181278,18,12,1978,18/12/1978,
1931,R,1931_R,Ctenotus,helenae,Ctenotus helenae,UNK,UNK,UNK,26.8,,1000,121278,12,12,1978,12/12/1978,
2141,L,2141_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,27.2,,935,181278,18,12,1978,18/12/1978,
1450,R,1450_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,27.3,,906,151178,15,11,1978,15/11/1978,
1418,L,1418_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,27.4,,1120,141178,14,11,1978,14/11/1978,
1707,L,1707_L,Ctenotus,calurus,Ctenotus calurus,UNK,UNK,UNK,27.4,,949,301178,30,11,1978,30/11/1978,
2046,L,2046_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,27.4,,1037,161278,16,12,1978,16/12/1978,
1179,R,1179_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,28,,1945,31178,3,11,1978,3/11/1978,
1180,R,1180_R,Strophurus,ciliaris,Strophurus ciliaris,UNK,UNK,UNK,28,,1947,31178,3,11,1978,3/11/1978,
1712,L,1712_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,28,,1040,301178,30,11,1978,30/11/1978,
2146,L,2146_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,28.2,,1023,181278,18,12,1978,18/12/1978,
2050,L,2050_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,28.5,,1127,161278,16,12,1978,16/12/1978,
1950,R,1950_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,28.6,,920,131278,13,12,1978,13/12/1978,
1886,R,1886_R,Moloch,horridus,Moloch horridus,UNK,UNK,UNK,28.7,,920,101278,10,12,1978,10/12/1978,
1938,R,1938_R,Strophurus,elderi,Strophurus elderi,J ,Juvenile,UNK,29,,1704,121278,12,12,1978,12/12/1978,
2119,L,2119_L,Ctenotus,grandis,Ctenotus grandis,UNK,UNK,UNK,29.1,,1715,171278,17,12,1978,17/12/1978,
2086,L,2086_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,29.3,,1103,171278,17,12,1978,17/12/1978,
2181,L,2181_L,Ctenotus,calurus,Ctenotus calurus,UNK,UNK,UNK,29.3,,820,271278,27,12,1978,27/12/1978,
2184,L,2184_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,29.5,,858,271278,27,12,1978,27/12/1978,
1876,R,1876_R,Gehyra,variegata,Gehyra variegata,F ,Adult,FEMALE,30,,1955,91278,9,12,1978,9/12/1978,
1677,L,1677_L,Ctenotus,pantherinus,Ctenotus pantherinus,J ,Juvenile,UNK,30.4,,1437,291178,29,11,1978,29/11/1978,
1719,L,1719_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,30.4,,1015,301178,30,11,1978,30/11/1978,
1978,R,1978_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,30.5,,1910,141278,14,12,1978,14/12/1978,
1723,L,1723_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,31.7,,1622,301178,30,11,1978,30/11/1978,
2116,L,2116_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,31.8,,1647,171278,17,12,1978,17/12/1978,
2244,R,2244_R,Ctenotus,nasutus,Ctenotus nasutus,B ,Yearling,UNK,31.8,,817,301278,30,12,1978,30/12/1978,
1616,L,1616_L,Varanus,tristis,Varanus tristis,M ,Adult,MALE,32,,924,221178,22,11,1978,22/11/1978,
1645,L,1645_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,32,,1610,281178,28,11,1978,28/11/1978,
2164,L,2164_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,32.4,,1154,181278,18,12,1978,18/12/1978,
2003,R,2003_R,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,33,,940,151278,15,12,1978,15/12/1978,
1737,L,1737_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,34.4,,1715,11278,1,12,1978,1/12/1978,
1734,L,1734_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,34.4,,940,11278,1,12,1978,1/12/1978,
1722,L,1722_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,35.3,,1508,301178,30,11,1978,30/11/1978,
3374,L,3374_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,20.9,21.5,2020,260279,26,2,1979,26/2/1979,
2791,R,2791_R,Strophurus,ciliaris,Strophurus ciliaris,F ,Adult,FEMALE,22.9,21.8,2013,40279,4,2,1979,4/2/1979,
3377,L,3377_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,M,Adult,MALE,20.9,21.9,2009,260279,26,2,1979,26/2/1979,
3272,L,3272_L,Rhynchoedura,ornata,Rhynchoedura ornata,UNK,UNK,UNK,21.8,22.4,2112,240279,24,2,1979,24/2/1979,
2775,R,2775_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,21.6,22.5,1950,30279,3,2,1979,3/2/1979,
3455,L,3455_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,19.2,22.6,2101,280279,28,2,1979,28/2/1979,
3454,L,3454_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,19.3,22.6,2059,280279,28,2,1979,28/2/1979,
3271,L,3271_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,21.8,22.6,2110,240279,24,2,1979,24/2/1979,
3456,L,3456_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.2,22.6,2114,280279,28,2,1979,28/2/1979,
2776,R,2776_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.6,22.7,2010,30279,3,2,1979,3/2/1979,
3453,L,3453_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,19.3,22.8,2058,280279,28,2,1979,28/2/1979,
2925,L,2925_L,Rhynchoedura,ornata,Rhynchoedura ornata,F ,Adult,FEMALE,22.4,23,2145,130279,13,2,1979,13/2/1979,
2924,L,2924_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,UNK,UNK,UNK,21.4,23.1,2030,130279,13,2,1979,13/2/1979,
2792,R,2792_R,Strophurus,ciliaris,Strophurus ciliaris,M ,Adult,MALE,23.6,23.1,2017,40279,4,2,1979,4/2/1979,
2794,R,2794_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23,23.3,2025,40279,4,2,1979,4/2/1979,
2926,L,2926_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.8,23.5,2200,130279,13,2,1979,13/2/1979,
3463,L,3463_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23,23.6,2047,280279,28,2,1979,28/2/1979,
3789,R,3789_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,24.4,23.7,2105,60379,6,3,1979,6/3/1979,
3462,L,3462_L,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,22.4,23.8,2030,280279,28,2,1979,28/2/1979,
3376,L,3376_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.5,23.8,1925,260279,26,2,1979,26/2/1979,
2922,L,2922_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.7,23.8,2035,130279,13,2,1979,13/2/1979,
3461,L,3461_L,Strophurus,elderi,Strophurus elderi,UNK,UNK,UNK,24.7,23.8,2017,280279,28,2,1979,28/2/1979,
3867,R,3867_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,20,24,625,90379,9,3,1979,9/3/1979,
3375,L,3375_L,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,21.6,24,2025,260279,26,2,1979,26/2/1979,
2923,L,2923_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,22.7,24,2025,130279,13,2,1979,13/2/1979,
3736,R,3736_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,26,24,2151,50379,5,3,1979,5/3/1979,
2789,R,2789_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24,24.2,1935,40279,4,2,1979,4/2/1979,
3073,L,3073_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,UNK,UNK,UNK,24.5,24.3,2000,160279,16,2,1979,16/2/1979,
3452,L,3452_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.4,24.4,2017,280279,28,2,1979,28/2/1979,
3450,L,3450_L,Gehyra,variegata,Gehyra variegata,F ,Adult,FEMALE,23.4,24.5,1941,280279,28,2,1979,28/2/1979,
3449,L,3449_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.4,24.5,1937,280279,28,2,1979,28/2/1979,
3505,L,3505_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,UNK,UNK,UNK,24.6,24.5,2020,10379,1,3,1979,1/3/1979,
3737,R,3737_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.9,24.5,2229,50379,5,3,1979,5/3/1979,
2642,R,2642_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,25.4,24.5,2055,260179,26,1,1979,26/1/1979,
3615,R,3615_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,17,24.6,635,40379,4,3,1979,4/3/1979,
3458,L,3458_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.6,24.6,2054,280279,28,2,1979,28/2/1979,
2788,R,2788_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.7,24.7,1930,40279,4,2,1979,4/2/1979,
3788,R,3788_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.3,24.8,2055,60379,6,3,1979,6/3/1979,
2640,R,2640_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,26.1,24.8,2040,260179,26,1,1979,26/1/1979,
3739,R,3739_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,24.9,24.9,2240,50379,5,3,1979,5/3/1979,
3373,L,3373_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,22.5,25,1930,260279,26,2,1979,26/2/1979,
2790,R,2790_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.8,25,1950,40279,4,2,1979,4/2/1979,
3738,R,3738_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,25,25,2232,50379,5,3,1979,5/3/1979,
3451,L,3451_L,Gehyra,variegata,Gehyra variegata,J ,Juvenile,UNK,22.5,25.1,2005,280279,28,2,1979,28/2/1979,
3823,R,3823_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,27.8,25.3,2055,70379,7,3,1979,7/3/1979,
3460,L,3460_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.4,25.4,1953,280279,28,2,1979,28/2/1979,
3459,L,3459_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.9,25.4,1940,280279,28,2,1979,28/2/1979,
3785,R,3785_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.1,25.4,1955,60379,6,3,1979,6/3/1979,
3209,R,3209_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,27.2,25.4,2040,190279,19,2,1979,19/2/1979,
3860,R,3860_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,,25.4,2200,80379,8,3,1979,8/3/1979,
3795,R,3795_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,24.4,25.5,2044,60379,6,3,1979,6/3/1979,
3072,L,3072_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,25.7,25.5,1938,160279,16,2,1979,16/2/1979,
2641,R,2641_R,Nephrurus,laevissimus,Nephrurus laevissimus,B ,Yearling,UNK,26.1,25.5,2048,260179,26,1,1979,26/1/1979,
2661,R,2661_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.2,25.5,2050,270179,27,1,1979,27/1/1979,
3780,R,3780_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.4,25.5,1918,60379,6,3,1979,6/3/1979,
3895,R,3895_R,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,30.8,25.5,1955,100379,10,3,1979,10/3/1979,
3778,R,3778_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.2,25.6,2035,60379,6,3,1979,6/3/1979,
3782,R,3782_R,Nephrurus,laevissimus,Nephrurus laevissimus,B ,Yearling,UNK,26.4,25.6,1940,60379,6,3,1979,6/3/1979,
3786,R,3786_R,Strophurus,ciliaris,Strophurus ciliaris,UNK,UNK,UNK,22.8,25.8,2025,60379,6,3,1979,6/3/1979,
3457,L,3457_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23,25.8,2002,280279,28,2,1979,28/2/1979,
2769,R,2769_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.2,25.8,1930,20279,2,2,1979,2/2/1979,
3071,L,3071_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,25.3,25.8,1935,160279,16,2,1979,16/2/1979,
3781,R,3781_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.5,25.8,1930,60379,6,3,1979,6/3/1979,
3509,L,3509_L,Pogona,minor,Pogona minor,UNK,UNK,UNK,24.4,25.9,2000,10379,1,3,1979,1/3/1979,
3506,L,3506_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25,25.9,2025,10379,1,3,1979,1/3/1979,
3794,R,3794_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,26,25.9,2038,60379,6,3,1979,6/3/1979,
3233,R,3233_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,27.4,25.9,1952,200279,20,2,1979,20/2/1979,
3743,R,3743_R,Gehyra,variegata,Gehyra variegata,B ,Yearling,UNK,23,26,855,60379,6,3,1979,6/3/1979,
2793,R,2793_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,23.5,26,1945,40279,4,2,1979,4/2/1979,
2983,L,2983_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,24,26,2008,140279,14,2,1979,14/2/1979,
2982,L,2982_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,M,Adult,MALE,24.4,26,2000,140279,14,2,1979,14/2/1979,
2980,L,2980_L,Rhynchoedura,ornata,Rhynchoedura ornata,JF,Juvenile,FEMALE,24.5,26,1945,140279,14,2,1979,14/2/1979,
3777,R,3777_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.2,26,2015,60379,6,3,1979,6/3/1979,
2576,R,2576_R,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,26,26,2056,200179,20,1,1979,20/1/1979,
3503,L,3503_L,Rhynchoedura,ornata,Rhynchoedura ornata,F ,Adult,FEMALE,26.3,26,1937,10379,1,3,1979,1/3/1979,
2639,R,2639_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,26.5,26,1937,260179,26,1,1979,26/1/1979,
3603,R,3603_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.5,26,2015,30379,3,3,1979,3/3/1979,
3573,L,3573_L,Moloch,horridus,Moloch horridus,UNK,UNK,UNK,23.1,26.1,808,30379,3,3,1979,3/3/1979,
3776,R,3776_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.4,26.1,2010,60379,6,3,1979,6/3/1979,
3734,R,3734_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,25.9,26.1,2116,50379,5,3,1979,5/3/1979,
3733,R,3733_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,26.1,26.1,2059,50379,5,3,1979,5/3/1979,
3793,R,3793_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.5,26.1,2028,60379,6,3,1979,6/3/1979,
3742,R,3742_R,Moloch,horridus,Moloch horridus,UNK,UNK,UNK,21.5,26.2,825,60379,6,3,1979,6/3/1979,
2981,L,2981_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,24.3,26.2,1955,140279,14,2,1979,14/2/1979,
3726,R,3726_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.2,26.2,2021,50379,5,3,1979,5/3/1979,
3732,R,3732_R,Nephrurus,laevissimus,Nephrurus laevissimus,B ,Yearling,UNK,26.6,26.2,2049,50379,5,3,1979,5/3/1979,
3604,R,3604_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,27.3,26.2,1910,30379,3,3,1979,3/3/1979,
3070,L,3070_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,25,26.3,1925,160279,16,2,1979,16/2/1979,
3730,R,3730_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,26.3,26.3,2046,50379,5,3,1979,5/3/1979,
3783,R,3783_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.3,26.3,1943,60379,6,3,1979,6/3/1979,
2774,R,2774_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.3,26.4,1945,30279,3,2,1979,3/2/1979,
3865,R,3865_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,23.5,26.4,755,90379,9,3,1979,9/3/1979,
2575,R,2575_R,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,25.6,26.4,2051,200179,20,1,1979,20/1/1979,
4023,R,4023_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,26,26.4,830,130379,13,3,1979,13/3/1979,
3784,R,3784_R,Nephrurus,laevissimus,Nephrurus laevissimus,B ,Yearling,UNK,26.1,26.4,1954,60379,6,3,1979,6/3/1979,
3567,L,3567_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,26.6,26.4,2150,20379,2,3,1979,2/3/1979,
3602,R,3602_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.6,26.4,2002,30379,3,3,1979,3/3/1979,
3606,R,3606_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,27.4,26.4,1928,30379,3,3,1979,3/3/1979,
3868,R,3868_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,20.5,26.5,637,90379,9,3,1979,9/3/1979,
3727,R,3727_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,26.4,26.5,2027,50379,5,3,1979,5/3/1979,
2638,R,2638_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,27.1,26.5,1935,260179,26,1,1979,26/1/1979,
2771,R,2771_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,24.5,26.6,1945,20279,2,2,1979,2/2/1979,
3745,R,3745_R,Varanus,tristis,Varanus tristis,UNK,UNK,UNK,24.9,26.6,945,60379,6,3,1979,6/3/1979,
2770,R,2770_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,25,26.6,1920,20279,2,2,1979,2/2/1979,
3729,R,3729_R,Strophurus,ciliaris,Strophurus ciliaris,UNK,UNK,UNK,26.4,26.6,2037,50379,5,3,1979,5/3/1979,
3731,R,3731_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,26.5,26.6,2052,50379,5,3,1979,5/3/1979,
3614,R,3614_R,Strophurus,ciliaris,Strophurus ciliaris,F ,Adult,FEMALE,26.9,26.6,2018,30379,3,3,1979,3/3/1979,
2660,R,2660_R,Strophurus,ciliaris,Strophurus ciliaris,UNK,UNK,UNK,27.3,26.6,2030,270179,27,1,1979,27/1/1979,
3735,R,3735_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,25.9,26.7,2121,50379,5,3,1979,5/3/1979,
3775,R,3775_R,Gehyra,variegata,Gehyra variegata,J ,Juvenile,UNK,26.4,26.7,1935,60379,6,3,1979,6/3/1979,
3601,R,3601_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,26.6,26.7,2000,30379,3,3,1979,3/3/1979,
3612,R,3612_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,26.8,26.7,2001,30379,3,3,1979,3/3/1979,
3769,R,3769_R,Strophurus,ciliaris,Strophurus ciliaris,M ,Adult,MALE,26.8,26.7,2045,50379,5,3,1979,5/3/1979,
3716,R,3716_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,27,26.7,2010,50379,5,3,1979,5/3/1979,
3902,R,3902_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,29,26.7,2000,100379,10,3,1979,10/3/1979,
3679,R,3679_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,22.8,26.8,636,50379,5,3,1979,5/3/1979,
3948,R,3948_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,24.9,26.8,656,120379,12,3,1979,12/3/1979,
3787,R,3787_R,Nephrurus,laevissimus,Nephrurus laevissimus,B ,Yearling,UNK,25,26.8,2030,60379,6,3,1979,6/3/1979,
2383,L,2383_L,Pogona,minor,Pogona minor,F ,Adult,FEMALE,26,26.8,610,110179,11,1,1979,11/1/1979,
2637,R,2637_R,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,26.1,26.8,2100,260179,26,1,1979,26/1/1979,
2811,L,2811_L,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,26.7,26.8,1944,50279,5,2,1979,5/2/1979,
3611,R,3611_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,26.8,26.8,2000,30379,3,3,1979,3/3/1979,
3565,L,3565_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,27.1,26.8,2131,20379,2,3,1979,2/3/1979,
