Number,Site,ID,Genus,species,Genus species,Sex_old,Age_est,Sex,AT,BT,Time,Date,Day,Month,Year,DMY
3515,L,3515_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,21.7,,600,20379,2,3,1979,2/3/1979
3516,L,3516_L,Liopholis,striata,Liopholis_striata,UNK,UNK,UNK,24.5,30.8,728,20379,2,3,1979,2/3/1979
3517,L,3517_L,Ctenotus,schomburgkii,Ctenotus_schomburgkii,UNK,UNK,UNK,24.6,31.4,801,20379,2,3,1979,2/3/1979
3521,L,3521_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,27,,838,20379,2,3,1979,2/3/1979
3523,L,3523_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,29.6,,917,20379,2,3,1979,2/3/1979
3524,L,3524_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,29.6,39.5,922,20379,2,3,1979,2/3/1979
3525,L,3525_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,26.5,38.5,927,20379,2,3,1979,2/3/1979
3526,L,3526_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,29.3,38.6,941,20379,2,3,1979,2/3/1979
3527,L,3527_L,Ctenotus,calurus,Ctenotus_calurus,J ,Juvenile,UNK,24,32.7,756,20379,2,3,1979,2/3/1979
3528,L,3528_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,24.2,34.7,806,20379,2,3,1979,2/3/1979
3529,L,3529_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,26,37.7,823,20379,2,3,1979,2/3/1979
3530,L,3530_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,25,37.5,840,20379,2,3,1979,2/3/1979
3531,L,3531_L,Ctenotus,calurus,Ctenotus_calurus,J ,Juvenile,UNK,25,35.2,841,20379,2,3,1979,2/3/1979
3534,L,3534_L,Varanus,eremius,Varanus_eremius,UNK,UNK,UNK,31,35.3,938,20379,2,3,1979,2/3/1979
3535,L,3535_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,28,38.8,945,20379,2,3,1979,2/3/1979
3536,L,3536_L,Ctenotus,helenae,Ctenotus_helenae,UNK,UNK,UNK,25.6,,815,20379,2,3,1979,2/3/1979
3537,L,3537_L,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,34,38.2,1630,20379,2,3,1979,2/3/1979
3538,L,3538_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,32.4,32.6,1700,20379,2,3,1979,2/3/1979
3539,L,3539_L,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,34,34.1,1635,20379,2,3,1979,2/3/1979
3540,L,3540_L,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,32.4,37.4,1700,20379,2,3,1979,2/3/1979
3541,L,3541_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,29.2,29.8,1922,20379,2,3,1979,2/3/1979
3542,L,3542_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,29.2,29,1925,20379,2,3,1979,2/3/1979
3543,L,3543_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28.2,28,1945,20379,2,3,1979,2/3/1979
3544,L,3544_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28.8,28.8,1950,20379,2,3,1979,2/3/1979
3545,L,3545_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28.7,31,1905,20379,2,3,1979,2/3/1979
3546,L,3546_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28.7,29.8,1910,20379,2,3,1979,2/3/1979
3548,L,3548_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28.7,29.5,1923,20379,2,3,1979,2/3/1979
3549,L,3549_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28.8,29.4,1927,20379,2,3,1979,2/3/1979
3550,L,3550_L,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,28.3,28.8,1935,20379,2,3,1979,2/3/1979
3553,L,3553_L,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,28.3,28.9,1950,20379,2,3,1979,2/3/1979
3555,L,3555_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28,28.6,2014,20379,2,3,1979,2/3/1979
3556,L,3556_L,Rhynchoedura,ornata,Rhynchoedura_ornata,UNK,UNK,UNK,26.6,27.7,2024,20379,2,3,1979,2/3/1979
3557,L,3557_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28.2,27.5,2040,20379,2,3,1979,2/3/1979
3558,L,3558_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,29,29.2,1926,20379,2,3,1979,2/3/1979
3559,L,3559_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,29,29.2,1932,20379,2,3,1979,2/3/1979
3560,L,3560_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,29.1,29.3,1942,20379,2,3,1979,2/3/1979
3561,L,3561_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,29.1,29.3,1949,20379,2,3,1979,2/3/1979
3562,L,3562_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,29.1,29.9,1952,20379,2,3,1979,2/3/1979
3563,L,3563_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,28,28.6,2015,20379,2,3,1979,2/3/1979
3564,L,3564_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,27.5,28.2,2025,20379,2,3,1979,2/3/1979
3565,L,3565_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,27.1,26.8,2131,20379,2,3,1979,2/3/1979
3566,L,3566_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,26.6,26.9,2140,20379,2,3,1979,2/3/1979
3567,L,3567_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,26.6,26.4,2150,20379,2,3,1979,2/3/1979
3585,L,3585_L,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,24.9,38.9,855,30379,3,3,1979,3/3/1979
3586,L,3586_L,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,24.9,37.3,858,30379,3,3,1979,3/3/1979
3599,R,3599_R,Nephrurus,laevissimus,Nephrurus_laevissimus,F ,Adult,FEMALE,27,27,1945,30379,3,3,1979,3/3/1979
3601,R,3601_R,Nephrurus,laevissimus,Nephrurus_laevissimus,F ,Adult,FEMALE,26.6,26.7,2000,30379,3,3,1979,3/3/1979
3606,R,3606_R,Nephrurus,laevissimus,Nephrurus_laevissimus,F ,Adult,FEMALE,27.4,26.4,1928,30379,3,3,1979,3/3/1979
3607,R,3607_R,Rhynchoedura,ornata,Rhynchoedura_ornata,F ,Adult,FEMALE,27.4,26.9,1932,30379,3,3,1979,3/3/1979
3609,R,3609_R,Gehyra,variegata,Gehyra_variegata,F ,Adult,FEMALE,27.2,27.2,1946,30379,3,3,1979,3/3/1979
3614,R,3614_R,Strophurus,ciliaris,Strophurus_ciliaris,F ,Adult,FEMALE,26.9,26.6,2018,30379,3,3,1979,3/3/1979
3608,R,3608_R,Nephrurus,laevissimus,Nephrurus_laevissimus,M ,Adult,MALE,27.2,27.1,1941,30379,3,3,1979,3/3/1979
3613,R,3613_R,Gehyra,variegata,Gehyra_variegata,M ,Adult,MALE,26.8,27.1,2012,30379,3,3,1979,3/3/1979
3568,L,3568_L,Ctenotus,helenae,Ctenotus_helenae,UNK,UNK,UNK,,,824,30379,3,3,1979,3/3/1979
3569,L,3569_L,Ctenotus,schomburgkii,Ctenotus_schomburgkii,UNK,UNK,UNK,,,844,30379,3,3,1979,3/3/1979
3570,L,3570_L,Ctenotus,helenae,Ctenotus_helenae,UNK,UNK,UNK,,,855,30379,3,3,1979,3/3/1979
3571,L,3571_L,Ctenotus,quatt,Ctenotus_quatt,UNK,UNK,UNK,25.4,31.4,930,30379,3,3,1979,3/3/1979
3572,L,3572_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,24.8,37.7,940,30379,3,3,1979,3/3/1979
3573,L,3573_L,Moloch,horridus,Moloch_horridus,UNK,UNK,UNK,23.1,26.1,808,30379,3,3,1979,3/3/1979
3574,L,3574_L,Pogona,minor,Pogona_minor,UNK,UNK,UNK,25.7,32.7,911,30379,3,3,1979,3/3/1979
3575,L,3575_L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,UNK,UNK,UNK,24.7,32.5,932,30379,3,3,1979,3/3/1979
3576,L,3576_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,24,38,941,30379,3,3,1979,3/3/1979
3577,L,3577_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,24.6,36.9,945,30379,3,3,1979,3/3/1979
3578,L,3578_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,24.5,,950,30379,3,3,1979,3/3/1979
3579,L,3579_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,26.1,38.3,1005,30379,3,3,1979,3/3/1979
3580,L,3580_L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,UNK,UNK,UNK,26.4,34.6,1035,30379,3,3,1979,3/3/1979
3581,L,3581_L,Ctenotus,schomburgkii,Ctenotus_schomburgkii,UNK,UNK,UNK,22.4,31.9,754,30379,3,3,1979,3/3/1979
3582,L,3582_L,Ctenophorus,isolepis,Ctenophorus_isolepis,B ,Yearling,UNK,23.4,35.8,811,30379,3,3,1979,3/3/1979
3583,L,3583_L,Ctenophorus,isolepis,Ctenophorus_isolepis,B ,Yearling,UNK,22.1,35.9,821,30379,3,3,1979,3/3/1979
3584,L,3584_L,Ctenotus,calurus,Ctenotus_calurus,UNK,UNK,UNK,22.8,35.5,845,30379,3,3,1979,3/3/1979
3588,L,3588_L,Ctenotus,schomburgkii,Ctenotus_schomburgkii,UNK,UNK,UNK,25.1,,915,30379,3,3,1979,3/3/1979
3589,L,3589_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,,,935,30379,3,3,1979,3/3/1979
3590,L,3590_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,25.3,,951,30379,3,3,1979,3/3/1979
3591,L,3591_L,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,,30.2,955,30379,3,3,1979,3/3/1979
3592,L,3592_L,Ctenophorus,isolepis,Ctenophorus_isolepis,B ,Yearling,UNK,25.5,39.8,1002,30379,3,3,1979,3/3/1979
3593,L,3593_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,27.6,,1035,30379,3,3,1979,3/3/1979
3594,L,3594_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,28.6,,,30379,3,3,1979,3/3/1979
3595,L,3595_L,Lerista,bipes,Lerista_bipes,UNK,UNK,UNK,,,,30379,3,3,1979,3/3/1979
3596,L,3596_L,Ctenophorus,isolepis,Ctenophorus_isolepis,UNK,UNK,UNK,32.8,38.5,1422,30379,3,3,1979,3/3/1979
3597,R,3597_R,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,27.2,28.2,1935,30379,3,3,1979,3/3/1979
3598,R,3598_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,27.5,26.9,1927,30379,3,3,1979,3/3/1979
3600,R,3600_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,26.7,27.3,1955,30379,3,3,1979,3/3/1979
3602,R,3602_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,26.6,26.4,2002,30379,3,3,1979,3/3/1979
3603,R,3603_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,26.5,26,2015,30379,3,3,1979,3/3/1979
3604,R,3604_R,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,27.3,26.2,1910,30379,3,3,1979,3/3/1979
3605,R,3605_R,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,27.4,27.7,1915,30379,3,3,1979,3/3/1979
3610,R,3610_R,Nephrurus,laevissimus,Nephrurus_laevissimus,UNK,UNK,UNK,27.6,27.2,1954,30379,3,3,1979,3/3/1979
3611,R,3611_R,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,26.8,26.8,2000,30379,3,3,1979,3/3/1979
3612,R,3612_R,Gehyra,variegata,Gehyra_variegata,UNK,UNK,UNK,26.8,26.7,2001,30379,3,3,1979,3/3/1979
3627,R,3627_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,31,38.8,1125,40379,4,3,1979,4/3/1979
3635,R,3635_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,29.4,40.2,1015,40379,4,3,1979,4/3/1979
3641,R,3641_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,28.6,38.7,924,40379,4,3,1979,4/3/1979
3646,R,3646_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,30.7,39.8,1036,40379,4,3,1979,4/3/1979
3647,R,3647_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,30.8,40.6,1042,40379,4,3,1979,4/3/1979
3652,R,3652_R,Ctenophorus,isolepis,Ctenophorus_isolepis,F ,Adult,FEMALE,34.3,40,1430,40379,4,3,1979,4/3/1979
3656,R,3656_R,Ctenophorus,isolepis,Ctenophorus_isolepis,JF,Juvenile,FEMALE,32.4,38.4,1653,40379,4,3,1979,4/3/1979
3658,R,3658_R,Rhynchoedura,ornata,Rhynchoedura_ornata,F ,Adult,FEMALE,29,29.7,2035,40379,4,3,1979,4/3/1979
3665,R,3665_R,Nephrurus,laevissimus,Nephrurus_laevissimus,F ,Adult,FEMALE,28.9,28.9,2003,40379,4,3,1979,4/3/1979
3630,R,3630_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,25.6,38.8,845,40379,4,3,1979,4/3/1979
3632,R,3632_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,25.6,39.5,900,40379,4,3,1979,4/3/1979
3633,R,3633_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,27.1,38.7,905,40379,4,3,1979,4/3/1979
3634,R,3634_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,27.2,40.6,912,40379,4,3,1979,4/3/1979
3649,R,3649_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,30.6,39.4,1057,40379,4,3,1979,4/3/1979
3651,R,3651_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,34.5,40.4,1415,40379,4,3,1979,4/3/1979
3654,R,3654_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,33.5,38.2,1631,40379,4,3,1979,4/3/1979
3655,R,3655_R,Ctenophorus,isolepis,Ctenophorus_isolepis,M ,Adult,MALE,33.5,37.8,1637,40379,4,3,1979,4/3/1979
3657,R,3657_R,Rhynchoedura,ornata,Rhynchoedura_ornata,M ,Adult,MALE,28.6,29.2,2030,40379,4,3,1979,4/3/1979
3671,R,3671_R,Nephrurus,laevissimus,Nephrurus_laevissimus,M ,Adult,MALE,28.9,27.8,2042,40379,4,3,1979,4/3/1979
3672,R,3672_R,Nephrurus,laevissimus,Nephrurus_laevissimus,M ,Adult,MALE,26.8,27.7,2127,40379,4,3,1979,4/3/1979
3673,R,3673_R,Gehyra,variegata,Gehyra_variegata,M ,Adult,MALE,27.5,28.1,2147,40379,4,3,1979,4/3/1979
